Date,Close,Open,High,Low,Volume
2022-05-20,1842.1,1839.6,1847.8,1830.6,143050.0
2022-05-23,1847.8,1844.4,1864.3,1843.3,163270.0
2022-05-24,1865.4,1852.3,1869.1,1847.6,174760.0
2022-05-25,1846.3,1865.4,1866.7,1838.7,182820.0
2022-05-26,1847.6,1851.8,1852.8,1836.3,123360.0
2022-05-27,1854.0,1852.0,1862.7,1849.7,1100.0
2022-05-30,1848.4,1856.5,1867.9,1837.6,201800.0
2022-05-31,1845.2,1852.6,1863.7,1834.7,1810.0
2022-06-01,1845.8,1837.1,1850.0,1827.9,1230.0
2022-06-02,1868.4,1846.8,1870.7,1844.0,700.0
2022-06-03,1847.3,1869.8,1875.0,1847.2,570.0
2022-06-06,1840.8,1849.9,1857.5,1840.3,310.0
2022-06-07,1849.2,1841.1,1855.0,1836.0,620.0
2022-06-08,1853.6,1852.0,1859.1,1844.4,170.0
2022-06-09,1850.1,1853.2,1853.8,1839.0,340.0
2022-06-10,1872.7,1847.5,1876.6,1824.1,1150.0
2022-06-13,1829.2,1876.4,1879.5,1818.6,730.0
2022-06-14,1810.5,1810.7,1830.0,1803.0,1370.0
2022-06-15,1816.3,1806.6,1840.0,1805.6,1030.0
2022-06-16,1846.6,1831.9,1855.8,1815.8,980.0
2022-06-17,1836.5,1851.8,1851.8,1832.0,480.0
2022-06-20,1838.8,1840.6,1848.4,1830.7,176300.0
2022-06-21,1835.4,1834.7,1842.4,1831.0,420.0
2022-06-22,1835.2,1829.3,1845.1,1822.3,530.0
2022-06-23,1826.3,1835.0,1842.9,1822.4,230.0
2022-06-24,1827.0,1822.6,1829.0,1814.6,570.0
2022-06-27,1821.0,1833.4,1837.3,1818.0,580.0
2022-06-28,1817.5,1820.1,1825.3,1816.4,390.0
2022-06-29,1817.5,1821.4,1834.9,1810.7,155540.0
2022-06-30,1807.3,1819.2,1826.8,1802.5,208900.0
2022-07-01,1801.5,1808.1,1813.6,1783.4,249490.0
2022-07-04,1763.9,1814.4,1815.2,1763.0,310370.0
2022-07-05,1763.9,1814.4,1815.2,1763.0,310370.0
2022-07-06,1736.5,1764.2,1771.5,1730.7,258820.0
2022-07-07,1739.7,1737.2,1748.2,1734.7,151260.0
2022-07-08,1742.3,1738.7,1751.7,1726.0,189180.0
2022-07-11,1731.7,1741.5,1743.0,1729.0,171900.0
2022-07-12,1724.8,1731.3,1742.2,1721.6,255170.0
2022-07-13,1735.5,1723.6,1744.3,1704.5,300550.0
2022-07-14,1705.8,1733.6,1734.8,1695.0,266350.0
2022-07-15,1703.6,1708.2,1714.2,1696.6,176800.0
2022-07-18,1710.2,1706.4,1722.0,1704.4,157540.0
2022-07-19,1710.7,1707.2,1716.5,1702.6,131770.0
2022-07-20,1700.2,1709.5,1712.7,1690.1,174470.0
2022-07-21,1713.4,1693.7,1719.5,1678.4,248880.0
2022-07-22,1727.4,1717.2,1738.3,1711.7,200620.0
2022-07-25,1719.1,1726.3,1734.6,1712.9,160720.0
2022-07-26,1717.7,1717.9,1726.4,1711.5,147370.0
2022-07-27,1719.1,1715.2,1739.6,1709.1,144870.0
2022-07-28,1754.4,1737.0,1759.0,1736.5,1470.0
2022-07-29,1766.9,1758.5,1769.7,1754.0,860.0
2022-08-01,1772.7,1767.7,1777.0,1759.8,1070.0
2022-08-02,1774.8,1773.9,1790.5,1762.0,2470.0
2022-08-03,1760.9,1763.0,1774.0,1754.8,1820.0
2022-08-04,1791.2,1765.8,1795.5,1764.1,1650.0
2022-08-05,1775.8,1790.9,1795.2,1765.0,2040.0
2022-08-08,1789.6,1776.3,1790.3,1771.5,1690.0
2022-08-09,1796.8,1789.5,1801.0,1784.0,930.0
2022-08-10,1798.5,1796.0,1809.1,1788.2,1600.0
2022-08-11,1792.1,1792.3,1799.0,1784.0,1920.0
2022-08-12,1800.8,1789.0,1803.8,1786.0,570.0
2022-08-15,1783.3,1803.7,1803.7,1772.8,660.0
2022-08-16,1774.9,1780.1,1783.0,1770.5,430.0
2022-08-17,1761.9,1775.5,1781.7,1759.0,620.0
2022-08-18,1756.5,1763.0,1771.0,1754.6,710.0
2022-08-19,1748.4,1757.7,1757.7,1744.8,620.0
2022-08-22,1734.4,1747.0,1747.0,1726.0,680.0
2022-08-23,1747.3,1734.6,1753.0,1730.0,1570.0
2022-08-24,1747.8,1746.0,1755.2,1742.0,970.0
2022-08-25,1757.8,1751.1,1765.1,1750.0,730.0
2022-08-26,1736.5,1758.0,1758.0,1733.1,1050.0
2022-08-29,1736.7,1736.0,1741.0,1718.2,950.0
2022-08-30,1726.9,1740.5,1743.1,1723.7,6950.0
2022-08-31,1716.9,1725.8,1728.7,1711.7,8910.0
2022-09-01,1699.6,1713.1,1713.1,1689.8,11250.0
2022-09-02,1713.0,1698.6,1719.8,1696.9,8550.0
2022-09-05,1712.9,1724.2,1737.4,1710.6,206270.0
2022-09-06,1703.4,1715.0,1727.0,1701.0,7570.0
2022-09-07,1718.2,1703.2,1721.4,1692.5,7510.0
2022-09-08,1710.6,1720.3,1729.3,1704.4,5090.0
2022-09-09,1718.8,1710.2,1730.5,1710.0,8170.0
2022-09-12,1730.8,1719.2,1736.4,1712.7,5710.0
2022-09-13,1707.1,1725.8,1732.8,1696.9,11550.0
2022-09-14,1698.2,1702.5,1706.8,1692.8,7080.0
2022-09-15,1666.8,1696.8,1696.8,1658.7,12320.0
2022-09-16,1672.8,1663.3,1679.2,1651.9,10860.0
2022-09-19,1667.6,1673.0,1678.0,1657.1,6290.0
2022-09-20,1661.0,1674.6,1678.0,1657.8,7070.0
2022-09-21,1665.8,1664.6,1687.0,1651.5,10100.0
2022-09-22,1671.4,1670.4,1683.6,1653.7,6420.0
2022-09-23,1645.3,1670.1,1674.5,1636.1,17010.0
2022-09-26,1623.6,1642.8,1646.4,1618.4,14960.0
2022-09-27,1626.5,1621.5,1640.2,1620.9,15910.0
2022-09-28,1660.3,1627.0,1661.5,1613.0,18310.0
2022-09-29,1663.6,1662.2,1667.5,1644.5,2390.0
2022-09-30,1667.2,1665.4,1678.8,1663.4,390.0
2022-10-03,1697.2,1667.9,1704.0,1664.4,640.0
2022-10-04,1725.5,1703.4,1731.5,1699.9,810.0
2022-10-05,1715.6,1729.2,1729.7,1703.9,1040.0
2022-10-06,1715.5,1719.4,1728.7,1710.2,230.0
2022-10-07,1704.0,1714.3,1714.6,1694.3,260.0
2022-10-10,1670.1,1698.7,1700.9,1667.5,490.0
2022-10-11,1680.9,1670.2,1686.0,1665.0,740.0
2022-10-12,1672.3,1668.3,1679.6,1663.0,230.0
2022-10-13,1671.8,1675.3,1680.0,1644.5,320.0
2022-10-14,1643.7,1665.6,1672.1,1640.8,640.0
2022-10-17,1658.9,1646.3,1667.6,1645.2,600.0
2022-10-18,1650.7,1651.0,1660.4,1647.0,720.0
2022-10-19,1629.0,1652.4,1654.0,1628.0,300.0
2022-10-20,1631.8,1628.9,1644.3,1621.2,500.0
2022-10-21,1651.5,1626.1,1657.2,1618.1,640.0
2022-10-24,1649.2,1662.0,1666.3,1643.6,150.0
2022-10-25,1653.3,1649.6,1660.5,1637.0,590.0
2022-10-26,1664.4,1652.3,1674.0,1652.3,320.0
2022-10-27,1660.3,1664.1,1669.2,1654.4,2300.0
2022-10-28,1644.8,1667.2,1670.9,1640.7,196360.0
2022-10-31,1640.7,1647.2,1648.5,1634.5,128410.0
2022-11-01,1649.7,1636.1,1660.3,1633.6,197980.0
2022-11-02,1650.0,1651.4,1673.1,1637.4,220930.0
2022-11-03,1630.9,1639.1,1643.2,1618.3,254700.0
2022-11-04,1676.6,1631.7,1686.4,1631.1,293520.0
2022-11-07,1680.5,1678.6,1685.6,1670.0,187590.0
2022-11-08,1716.0,1678.0,1720.4,1667.1,297620.0
2022-11-09,1713.7,1715.2,1725.8,1705.1,239650.0
2022-11-10,1753.7,1709.7,1760.6,1705.5,305720.0
2022-11-11,1769.4,1758.3,1775.6,1750.3,227040.0
2022-11-14,1776.9,1769.4,1778.4,1755.8,191350.0
2022-11-15,1776.8,1774.0,1791.8,1770.2,283020.0
2022-11-16,1775.8,1782.0,1788.2,1773.4,200760.0
2022-11-17,1763.0,1777.0,1777.6,1756.6,169100.0
2022-11-18,1754.4,1763.1,1769.9,1749.2,137330.0
2022-11-21,1739.6,1752.0,1755.0,1733.9,166080.0
2022-11-22,1739.9,1739.7,1751.0,1737.6,153090.0
2022-11-23,1745.6,1740.8,1754.9,1719.0,167770.0
2022-11-24,1754.0,1751.0,1761.2,1745.9,134300.0
2022-11-25,1754.0,1751.0,1761.2,1745.9,134300.0
2022-11-28,1740.3,1755.0,1763.5,1738.2,132770.0
2022-11-29,1756.3,1747.6,1765.0,1746.0,1590.0
2022-11-30,1753.2,1755.5,1776.7,1751.8,1560.0
2022-12-01,1808.2,1778.4,1810.9,1777.7,1270.0
2022-12-02,1802.6,1809.5,1811.5,1786.0,1170.0
2022-12-05,1774.3,1803.7,1815.0,1771.6,1340.0
2022-12-06,1775.5,1775.3,1786.0,1772.5,550.0
2022-12-07,1791.0,1774.7,1795.9,1774.3,840.0
2022-12-08,1794.2,1792.5,1799.0,1786.7,560.0
2022-12-09,1803.5,1793.5,1810.8,1793.5,500.0
2022-12-12,1785.0,1801.6,1801.6,1782.0,310.0
2022-12-13,1818.3,1785.8,1829.0,1785.0,570.0
2022-12-14,1811.5,1815.1,1817.1,1800.0,280.0
2022-12-15,1780.6,1811.8,1812.1,1775.0,690.0
2022-12-16,1793.5,1779.9,1797.2,1778.8,430.0
2022-12-19,1791.0,1795.2,1801.4,1788.6,210.0
2022-12-20,1818.6,1796.4,1824.3,1789.6,510.0
2022-12-21,1818.5,1821.6,1825.4,1815.9,160.0
2022-12-22,1788.5,1818.0,1822.0,1787.1,410.0
2022-12-23,1797.4,1793.7,1805.5,1793.2,240.0
2022-12-27,1816.3,1799.7,1834.1,1799.7,220.0
2022-12-28,1808.8,1812.4,1812.4,1801.3,430.0
2022-12-29,1826.0,1812.3,1827.3,1811.2,105990.0
2022-12-30,1826.2,1821.8,1832.4,1819.8,107500.0
2023-01-03,1846.1,1831.8,1856.6,1831.3,212270.0
2023-01-04,1859.0,1845.2,1871.3,1842.0,198350.0
2023-01-05,1840.6,1861.2,1864.3,1829.9,188600.0
2023-01-06,1869.7,1835.9,1875.2,1835.2,215370.0
2023-01-09,1877.8,1872.8,1886.4,1869.3,204550.0
2023-01-10,1876.5,1875.7,1885.2,1872.0,170510.0
2023-01-11,1878.9,1881.3,1890.9,1870.9,222250.0
2023-01-12,1898.8,1879.7,1906.5,1872.4,265170.0
2023-01-13,1921.7,1898.8,1925.3,1895.1,247880.0
2023-01-16,1909.9,1923.8,1931.8,1906.2,268370.0
2023-01-17,1909.9,1923.8,1931.8,1906.2,268370.0
2023-01-18,1907.0,1911.1,1929.8,1898.6,218970.0
2023-01-19,1923.9,1907.0,1936.9,1902.0,214250.0
2023-01-20,1928.2,1933.7,1939.0,1922.0,165270.0
2023-01-23,1928.6,1928.4,1936.7,1912.5,190090.0
2023-01-24,1935.4,1932.0,1943.8,1918.2,201710.0
2023-01-25,1942.6,1938.7,1949.5,1920.6,190300.0
2023-01-26,1930.0,1948.0,1949.8,1918.4,223260.0
2023-01-27,1929.4,1929.3,1935.4,1916.5,150900.0
2023-01-30,1930.2,1936.2,1940.8,1927.3,2800.0
2023-01-31,1936.6,1929.5,1938.0,1907.4,1810.0
2023-02-01,1934.3,1935.1,1961.7,1928.0,2190.0
2023-02-02,1922.2,1959.3,1966.3,1917.1,1870.0
2023-02-03,1868.3,1918.2,1923.6,1866.1,2600.0
2023-02-06,1871.2,1866.7,1885.4,1865.9,1590.0
2023-02-07,1876.5,1871.9,1888.5,1869.4,1450.0
2023-02-08,1882.2,1877.4,1890.0,1874.0,1030.0
2023-02-09,1870.0,1879.0,1893.7,1862.0,850.0
2023-02-10,1865.9,1864.7,1873.3,1855.0,770.0
2023-02-13,1855.1,1866.7,1868.5,1852.7,830.0
2023-02-14,1857.0,1856.0,1871.0,1845.0,720.0
2023-02-15,1837.0,1856.3,1861.7,1831.8,780.0
2023-02-16,1843.4,1838.9,1846.0,1828.3,650.0
2023-02-17,1842.0,1835.5,1844.6,1819.8,730.0
2023-02-20,1842.5,1850.5,1856.4,1839.0,210170.0
2023-02-21,1834.2,1842.0,1848.0,1831.1,910.0
2023-02-22,1833.3,1837.0,1846.4,1825.1,570.0
2023-02-23,1818.8,1823.6,1832.7,1818.3,650.0
2023-02-24,1809.2,1825.2,1827.1,1808.8,400.0
2023-02-27,1824.9,1818.0,1827.3,1812.0,130430.0
2023-02-28,1836.7,1823.9,1838.6,1810.8,184510.0
2023-03-01,1845.4,1834.0,1852.5,1829.6,182580.0
2023-03-02,1840.5,1843.8,1845.3,1835.9,139760.0
2023-03-03,1854.6,1842.1,1864.4,1842.0,158960.0
2023-03-06,1854.6,1861.0,1864.3,1850.6,136220.0
2023-03-07,1820.0,1852.6,1856.9,1817.1,248230.0
2023-03-08,1818.6,1818.0,1828.7,1813.4,208290.0
2023-03-09,1834.6,1818.0,1839.4,1815.4,228470.0
2023-03-10,1867.2,1835.1,1874.3,1830.0,345810.0
2023-03-13,1916.5,1877.1,1919.5,1875.7,452330.0
2023-03-14,1910.9,1919.4,1919.4,1899.8,261279.99999999997
2023-03-15,1931.3,1908.2,1942.5,1889.5,385450.0
2023-03-16,1923.0,1922.8,1938.0,1911.5,248080.0
2023-03-17,1973.5,1925.9,1993.7,1922.3,351090.0
2023-03-20,1982.8,1989.7,2014.9,1970.0,338020.0
2023-03-21,1941.1,1983.1,1988.7,1938.6,248930.0
2023-03-22,1949.6,1943.5,1982.3,1936.5,245030.0
2023-03-23,1995.9,1974.0,2006.1,1967.3,262250.0
2023-03-24,1983.8,1996.1,2006.5,1977.7,285440.0
2023-03-27,1953.8,1982.6,1984.0,1945.0,206630.0
2023-03-28,1973.5,1957.8,1977.1,1949.9,183580.0
2023-03-29,1966.9,1975.4,1976.0,1959.5,88560.0
2023-03-30,1988.5,1973.0,1993.3,1962.7,1190.0
2023-03-31,1977.0,1988.5,1995.5,1975.3,750.0
2023-04-03,1991.3,1982.6,1998.5,1956.9,760.0
2023-04-04,2029.4,1993.2,2034.2,1985.9,1090.0
2023-04-05,2026.8,2030.0,2040.1,2018.7,1170.0
2023-04-06,2017.4,2028.4,2028.6,2007.9,1200.0
2023-04-10,1994.8,2003.6,2011.2,1988.0,1000.0
2023-04-11,2010.0,1996.7,2013.4,1996.2,460.0
2023-04-12,2015.7,2010.0,2034.1,2007.0,830.0
2023-04-13,2045.8,2019.5,2053.0,2019.5,930.0
2023-04-14,2006.5,2044.9,2051.9,1996.7,1480.0
2023-04-17,1997.6,2004.8,2018.2,1984.6,740.0
2023-04-18,2010.3,1997.1,2013.4,1994.5,220.0
2023-04-19,1998.0,2008.5,2009.7,1971.9,920.0
2023-04-20,2009.8,1996.5,2014.5,1994.2,420.0
2023-04-21,1981.3,2005.1,2007.0,1973.0,620.0
2023-04-24,1990.6,1983.2,1991.0,1975.3,540.0
2023-04-25,1995.1,1995.4,2005.0,1979.3,850.0
2023-04-26,1986.9,2000.0,2009.8,1986.6,620.0
2023-04-27,1999.0,1999.8,2013.3,1982.0,203900.0
2023-04-28,1999.1,1997.2,2004.1,1984.4,172450.0
2023-05-01,1992.2,2000.2,2015.4,1985.7,173020.0
2023-05-02,2023.3,1990.5,2028.8,1986.9,245640.0
2023-05-03,2037.0,2026.4,2050.0,2016.0,229670.0
2023-05-04,2055.7,2054.7,2085.4,2038.5,311000.0
2023-05-05,2024.8,2058.0,2061.3,2007.0,283300.0
2023-05-08,2033.2,2024.6,2037.1,2022.0,182210.0
2023-05-09,2042.9,2028.4,2045.1,2026.4,199700.0
2023-05-10,2037.1,2041.6,2056.0,2028.3,260810.0
2023-05-11,2020.5,2036.8,2047.6,2016.7,296980.0
2023-05-12,2019.8,2020.5,2027.8,2005.7,220500.0
2023-05-15,2022.7,2013.4,2027.5,2011.2,163250.0
2023-05-16,1993.0,2021.3,2022.7,1989.1,229940.0
2023-05-17,1984.9,1993.0,1997.0,1978.1,206550.0
2023-05-18,1959.8,1985.6,1988.8,1954.4,227730.0
2023-05-19,1981.6,1960.5,1987.4,1956.3,234600.0
2023-05-22,1977.2,1979.4,1984.8,1970.7,165770.0
2023-05-23,1974.5,1973.9,1980.0,1955.8,214360.0
2023-05-24,1964.6,1977.3,1987.9,1958.4,229890.0
2023-05-25,1943.7,1959.5,1965.4,1939.0,253880.0
2023-05-26,1944.3,1941.7,1957.1,1936.0,166040.0
2023-05-29,1977.1,1961.3,1981.9,1949.6,264370.0
2023-05-30,1968.1,1951.6,1972.4,1941.2,3550.0
2023-05-31,1973.1,1968.4,1984.0,1963.2,1130.0
2023-06-01,1986.5,1972.3,1991.4,1961.3,1050.0
2023-06-02,1960.6,1985.1,1990.9,1955.0,1020.0
2023-06-05,1965.7,1954.4,1970.8,1945.0,1700.0
2023-06-06,1972.9,1968.9,1973.6,1962.0,340.0
2023-06-07,1949.9,1971.2,1977.5,1947.1,820.0
2023-06-08,1969.9,1948.6,1976.0,1948.1,1140.0
2023-06-09,1968.4,1970.6,1978.4,1962.4,430.0
2023-06-12,1960.9,1966.1,1971.5,1954.8,440.0
2023-06-13,1949.9,1962.9,1976.0,1944.5,760.0
2023-06-14,1960.1,1948.6,1964.9,1944.3,1070.0
2023-06-15,1961.8,1948.8,1963.7,1929.6,820.0
2023-06-16,1962.2,1961.3,1970.6,1956.7,620.0
2023-06-19,1947.7,1970.7,1971.8,1940.8,250140.0
2023-06-20,1938.9,1961.7,1961.7,1932.4,740.0
2023-06-21,1936.1,1939.5,1940.7,1922.2,810.0
2023-06-22,1915.0,1935.9,1935.9,1914.0,370.0
2023-06-23,1921.0,1915.0,1939.3,1911.3,750.0
2023-06-26,1925.1,1926.4,1934.5,1923.0,770.0
2023-06-27,1915.1,1927.4,1930.2,1912.3,230.0
2023-06-28,1913.4,1915.2,1916.7,1903.6,630.0
2023-06-29,1917.9,1916.5,1921.3,1900.6,205250.0
2023-06-30,1929.4,1916.4,1930.8,1908.1,180690.0
2023-07-03,1929.5,1927.8,1939.9,1917.7,152960.0
2023-07-04,1927.1,1929.1,1942.9,1922.1,245930.0
2023-07-05,1927.1,1929.1,1942.9,1922.1,245930.0
2023-07-06,1915.4,1922.4,1934.0,1908.5,231510.0
2023-07-07,1932.5,1916.6,1941.1,1915.4,214270.0
2023-07-10,1931.0,1930.7,1933.7,1918.0,208090.0
2023-07-11,1937.1,1930.8,1944.5,1929.8,189370.0
2023-07-12,1961.7,1938.0,1965.1,1937.5,270870.0
2023-07-13,1963.8,1962.7,1968.5,1956.6,241220.0
2023-07-14,1964.4,1965.2,1967.8,1954.7,209310.0
2023-07-17,1956.4,1958.6,1963.6,1949.0,165830.0
2023-07-18,1980.8,1958.3,1988.3,1958.1,264090.0
2023-07-19,1980.8,1982.5,1984.6,1973.3,159410.0
2023-07-20,1970.9,1980.0,1989.8,1967.7,189930.0
2023-07-21,1966.6,1972.1,1975.9,1958.8,156540.0
2023-07-24,1962.2,1963.6,1969.8,1955.3,197210.0
2023-07-25,1963.7,1957.0,1967.1,1951.6,188850.0
2023-07-26,1970.1,1966.3,1979.9,1963.2,208110.0
2023-07-27,1945.7,1973.3,1982.6,1941.7,194250.0
2023-07-28,1970.1,1955.5,1972.0,1953.9,3240.0
2023-07-31,1979.6,1967.9,1981.1,1958.0,620.0
2023-08-01,1949.7,1974.3,1974.4,1949.6,1550.0
2023-08-02,1946.0,1957.1,1962.9,1940.5,740.0
2023-08-03,1939.9,1943.2,1945.5,1936.6,510.0
2023-08-04,1946.9,1941.0,1954.6,1927.5,1390.0
2023-08-07,1940.7,1948.5,1952.0,1937.0,510.0
2023-08-08,1930.8,1941.8,1943.4,1928.2,980.0
2023-08-09,1921.9,1930.2,1936.3,1919.8,720.0
2023-08-10,1920.1,1920.6,1934.4,1915.9,770.0
2023-08-11,1918.0,1916.0,1924.5,1914.3,460.0
2023-08-14,1915.6,1914.9,1918.6,1906.0,610.0
2023-08-15,1906.9,1911.0,1915.0,1899.7,370.0
2023-08-16,1900.2,1905.1,1909.6,1894.1,390.0
2023-08-17,1887.2,1894.6,1904.6,1886.6,710.0
2023-08-18,1888.7,1891.3,1898.0,1888.4,610.0
2023-08-21,1895.7,1890.6,1899.9,1886.3,1270.0
2023-08-22,1898.6,1896.3,1905.7,1890.8,1020.0
2023-08-23,1920.5,1899.2,1921.7,1899.2,920.0
2023-08-24,1919.1,1918.7,1923.0,1911.6,1290.0
2023-08-25,1911.9,1916.0,1921.2,1903.0,790.0
2023-08-28,1918.5,1915.2,1926.0,1912.3,390.0
2023-08-29,1936.4,1920.3,1937.0,1914.4,1670.0
2023-08-30,1954.0,1947.8,1958.0,1943.8,6330.0
2023-08-31,1947.0,1951.8,1955.6,1946.6,4059.9999999999995
2023-09-01,1948.4,1947.9,1961.1,1942.3,6260.0
2023-09-04,1952.6,1966.7,1972.6,1950.6,192790.0
2023-09-05,1934.3,1947.9,1954.1,1932.4,7210.0
2023-09-06,1925.8,1933.4,1936.1,1921.6,5410.0
2023-09-07,1924.1,1923.2,1929.0,1922.0,4059.9999999999995
2023-09-08,1924.6,1925.7,1935.5,1922.8,6620.0
2023-09-11,1929.2,1925.6,1936.5,1921.8,3090.0
2023-09-12,1917.2,1927.4,1929.3,1912.0,4770.0
2023-09-13,1914.4,1917.8,1920.1,1909.6,4870.0
2023-09-14,1914.4,1912.7,1916.0,1903.8,5990.0
2023-09-15,1927.9,1914.1,1934.0,1913.3,4750.0
2023-09-18,1935.2,1927.7,1937.3,1925.8,3190.0
2023-09-19,1935.3,1936.7,1940.3,1932.5,2810.0
2023-09-20,1948.6,1934.7,1950.2,1930.4,6220.0
2023-09-21,1921.2,1932.8,1933.6,1915.0,5620.0
2023-09-22,1927.2,1921.8,1930.5,1921.5,3300.0
2023-09-25,1918.2,1926.4,1927.9,1915.5,7990.0
2023-09-26,1901.6,1916.7,1917.1,1899.0,12740.0
2023-09-27,1872.3,1900.3,1902.9,1872.1,12250.0
2023-09-28,1869.5,1885.4,1886.7,1865.5,900.0
2023-09-29,1856.9,1873.0,1887.3,1853.4,920.0
2023-10-02,1838.2,1853.9,1855.1,1833.8,820.0
2023-10-03,1832.6,1835.7,1839.9,1822.8,430.0
2023-10-04,1826.1,1829.1,1836.0,1823.0,510.0
2023-10-05,1823.2,1828.0,1834.1,1817.8,430.0
2023-10-06,1836.7,1826.2,1840.2,1815.3,650.0
2023-10-09,1855.7,1850.7,1867.8,1849.1,820.0
2023-10-10,1866.7,1866.3,1870.0,1858.1,360.0
2023-10-11,1878.4,1864.6,1881.5,1864.3,480.0
2023-10-12,1874.2,1880.2,1888.8,1872.1,400.0
2023-10-13,1932.1,1875.2,1934.8,1875.2,890.0
2023-10-16,1925.1,1931.9,1931.9,1912.0,470.0
2023-10-17,1926.4,1923.2,1934.1,1918.0,280.0
2023-10-18,1958.8,1926.6,1966.1,1926.6,330.0
2023-10-19,1971.2,1950.3,1980.7,1948.4,1370.0
2023-10-20,1985.0,1976.5,1998.9,1975.7,1030.0
2023-10-23,1978.2,1977.9,1983.1,1963.6,450.0
2023-10-24,1976.8,1975.1,1980.3,1958.3,1230.0
2023-10-25,1985.5,1972.0,1988.8,1971.0,160.0
2023-10-26,1987.9,1981.6,1992.5,1974.4,200.0
2023-10-27,1989.0,1987.5,2009.8,1978.5,370.0
2023-10-30,2005.6,2013.5,2016.8,1999.7,181340.0
2023-10-31,1994.3,2005.6,2017.7,1987.4,214780.0
2023-11-01,1987.5,1993.3,2005.9,1978.2,197630.0
2023-11-02,1993.5,1992.0,1999.2,1986.3,158650.0
2023-11-03,1999.2,1993.5,2011.9,1989.3,222190.0
2023-11-06,1988.6,1999.4,2000.1,1984.2,146280.0
2023-11-07,1973.5,1984.8,1985.2,1962.8,218950.0
2023-11-08,1957.8,1975.3,1977.5,1953.2,189360.0
2023-11-09,1969.8,1955.5,1971.5,1948.3,214080.0
2023-11-10,1937.7,1964.1,1965.6,1936.9,229640.0
2023-11-13,1950.2,1943.4,1953.5,1935.6,183700.0
2023-11-14,1966.5,1950.3,1975.3,1938.8,180740.0
2023-11-15,1964.3,1966.9,1979.2,1958.8,142920.0
2023-11-16,1987.3,1963.0,1991.1,1959.0,186810.0
2023-11-17,1984.7,1984.2,1996.4,1981.1,133120.0
2023-11-20,1980.3,1980.9,1987.8,1967.2,177890.0
2023-11-21,2001.6,1980.0,2009.8,1979.9,230020.0
2023-11-22,1992.8,2000.3,2008.3,1988.6,199370.0
2023-11-23,2003.0,1991.2,2004.5,1990.9,214880.0
2023-11-24,2003.0,1991.2,2004.5,1990.9,214880.0
2023-11-27,2012.4,2002.5,2018.9,2001.4,251250.0
2023-11-28,2040.0,2014.3,2044.1,2011.5,174670.0
2023-11-29,2057.5,2053.2,2062.3,2047.5,1910.0
2023-11-30,2047.6,2055.8,2057.5,2042.6,1150.0
2023-12-01,2080.4,2049.0,2086.2,2043.4,2009.9999999999998
2023-12-04,2032.9,2083.4,2140.7,2030.0,2700.0
2023-12-05,2026.9,2039.2,2050.0,2019.9,1420.0
2023-12-06,2038.4,2028.3,2042.8,2027.0,680.0
2023-12-07,2036.9,2034.7,2047.3,2027.4,530.0
2023-12-08,2004.9,2034.7,2039.6,2000.8,1370.0
2023-12-11,1984.3,2010.6,2013.2,1982.1,550.0
2023-12-12,1983.9,1989.0,2002.7,1983.5,570.0
2023-12-13,1988.1,1985.5,2033.3,1979.0,2220.0
2023-12-14,2035.2,2031.6,2053.0,2030.6,560.0
2023-12-15,2026.0,2038.0,2049.6,2020.0,630.0
2023-12-18,2030.9,2023.7,2036.3,2020.8,250.0
2023-12-19,2042.6,2031.0,2050.0,2025.4,470.0
2023-12-20,2038.1,2043.5,2045.9,2031.6,260.0
2023-12-21,2041.8,2034.7,2048.0,2034.0,540.0
2023-12-22,2059.6,2051.5,2072.3,2049.4,440.0
2023-12-26,2060.4,2056.3,2069.6,2056.3,290.0
2023-12-27,2083.4,2068.0,2085.3,2063.3,590.0
2023-12-28,2083.5,2089.5,2098.2,2074.6,129539.99999999999
2023-12-29,2071.8,2076.1,2084.1,2067.6,105720.0
2024-01-02,2073.4,2072.7,2088.1,2064.3,157560.0
2024-01-03,2042.8,2067.9,2074.3,2038.3,221680.0
2024-01-04,2050.0,2049.3,2058.1,2043.3,130259.99999999999
2024-01-05,2049.8,2051.4,2071.1,2030.8,214680.0
2024-01-08,2033.5,2052.6,2053.3,2022.7,220990.0
2024-01-09,2033.0,2034.5,2048.6,2031.9,218750.0
2024-01-10,2027.8,2036.0,2046.2,2025.9,205010.0
2024-01-11,2019.2,2029.4,2056.1,2017.3,301340.0
2024-01-12,2051.6,2033.2,2067.3,2033.1,272350.0
2024-01-15,2030.2,2053.4,2062.8,2027.6,285250.0
2024-01-16,2030.2,2053.4,2062.8,2027.6,285250.0
2024-01-17,2006.5,2031.7,2036.1,2004.6,254290.0
2024-01-18,2021.6,2009.1,2025.6,2007.7,171930.0
2024-01-19,2029.3,2027.4,2041.9,2022.2,172810.0
2024-01-22,2022.2,2031.8,2034.1,2017.4,152760.0
2024-01-23,2025.8,2023.2,2039.3,2020.8,156700.0
2024-01-24,2016.0,2030.7,2037.9,2011.7,234460.0
2024-01-25,2017.8,2014.8,2025.6,2004.0,196670.0
2024-01-26,2017.3,2021.0,2028.1,2015.6,119590.0
2024-01-29,2025.4,2024.4,2037.2,2018.8,150710.0
2024-01-30,2041.1,2041.7,2057.3,2037.6,1120.0
2024-01-31,2057.4,2044.8,2064.1,2038.9,1430.0
2024-02-01,2061.2,2047.7,2072.9,2036.9,1350.0
